Account ID,Account Type,Account Age,KYC Status,Historical Fraud Involvement
ACC958,personal,3552,1,0
ACC959,personal,1240,1,0
ACC960,personal,3062,1,0
ACC961,personal,2322,1,0
ACC962,business,753,1,1
ACC963,personal,2034,1,0
ACC964,personal,270,1,0
ACC965,personal,1993,0,0
ACC966,business,2874,1,0
ACC967,personal,1915,1,0
ACC968,personal,999,1,0
ACC969,personal,2946,0,0
ACC970,personal,469,1,0
ACC971,personal,1544,1,0
ACC972,personal,2799,0,0
ACC973,personal,1404,1,0
ACC974,personal,3187,1,0
ACC975,personal,1787,1,0
ACC976,personal,2094,1,0
ACC977,personal,1631,1,0
ACC978,business,650,1,0
ACC979,personal,298,1,0
ACC980,business,2840,1,1
ACC981,personal,138,1,0
ACC982,personal,26,1,0
ACC983,personal,3259,1,0
ACC984,personal,437,1,0
ACC985,personal,1851,1,0
ACC986,personal,3116,1,0
ACC987,personal,938,1,0
ACC988,personal,487,1,0
ACC989,personal,3341,1,0
ACC990,business,1684,1,0
ACC991,personal,900,1,1
ACC992,personal,816,1,0
ACC993,personal,2791,1,0
ACC994,personal,2543,1,0
ACC995,personal,1413,1,0
ACC996,personal,707,1,0
ACC997,personal,3231,1,0
ACC998,personal,2709,1,0
ACC999,personal,584,1,0
ACC1000,personal,3593,1,0
ACC1001,personal,2071,1,0
ACC1002,personal,558,1,0
ACC1003,business,392,1,0
ACC1004,personal,682,1,0
ACC1005,personal,324,1,0
ACC1006,personal,980,1,0
ACC1007,personal,965,1,0
ACC1008,personal,1120,1,0
ACC1009,personal,981,1,0
ACC1010,personal,1817,1,0
ACC1011,personal,630,1,0
ACC1012,personal,2718,1,1
ACC1013,personal,3214,1,0
ACC1014,personal,2088,1,0
ACC1015,personal,2853,1,0
ACC1016,personal,3539,1,0
ACC1017,personal,3633,1,0
ACC1018,personal,267,1,0
ACC1019,personal,3092,1,0
ACC1020,personal,2561,1,0
ACC1021,personal,1899,1,0
ACC1022,business,751,1,0
ACC1023,personal,1024,1,0
ACC1024,personal,2422,1,0
ACC1025,personal,1549,1,0
ACC1026,business,222,0,1
ACC1027,personal,510,1,0
ACC1028,personal,2955,1,0
ACC1029,personal,1694,1,0
ACC1030,business,1233,1,0
ACC1031,personal,922,1,0
ACC1032,personal,1385,1,1
ACC1033,personal,1466,1,0
ACC1034,personal,403,1,0
ACC1035,business,3025,0,0
ACC1036,personal,1085,1,0
ACC1037,business,753,1,0
ACC1038,business,3028,1,0
ACC1039,personal,2295,1,0
ACC1040,personal,2120,1,0
ACC1041,personal,1414,1,0
ACC1042,personal,2603,1,1
ACC1043,personal,2106,1,0
ACC1044,personal,1423,1,0
ACC1045,personal,1282,1,0
ACC1046,personal,663,1,0
ACC1047,personal,1276,1,1
ACC1048,personal,3255,1,0
ACC1049,personal,1908,1,0
ACC1050,personal,699,1,0
ACC1051,personal,2032,1,0
ACC1052,personal,1299,1,0
ACC1053,personal,2087,1,0
ACC1054,business,3580,1,0
ACC1055,personal,3012,1,0
ACC1056,personal,2305,1,0
ACC1057,personal,3043,1,0
ACC1058,personal,2672,1,1
ACC1059,business,2940,1,0
ACC1060,personal,808,1,0
ACC1061,personal,3444,1,0
ACC1062,business,1877,1,0
ACC1063,personal,16,0,0
ACC1064,personal,2837,1,0
ACC1065,personal,1094,0,0
ACC1066,business,489,1,0
ACC1067,personal,508,1,0
ACC1068,personal,2882,1,0
ACC1069,personal,1312,1,0
ACC1070,personal,1731,0,0
ACC1071,business,892,1,0
ACC1072,personal,2672,1,0
ACC1073,personal,1101,1,0
ACC1074,business,1996,1,0
ACC1075,business,994,1,0
ACC1076,personal,1586,1,0
ACC1077,business,2625,1,0
ACC1078,personal,2894,1,1
ACC1079,personal,1855,1,0
ACC1080,personal,235,1,0
ACC1081,personal,421,1,0
ACC1082,business,1555,0,0
ACC1083,personal,1451,1,0
ACC1084,personal,668,1,0
ACC1085,business,1043,1,0
ACC1086,personal,1098,1,0
ACC1087,personal,641,1,0
ACC1088,personal,2430,0,0
ACC1089,personal,1489,1,0
ACC1090,personal,592,1,0
ACC1091,personal,1160,1,0
ACC1092,personal,2538,1,0
ACC1093,business,470,1,0
ACC1094,business,3249,1,0
ACC1095,personal,57,1,0
ACC1096,personal,2970,1,0
ACC1097,personal,1837,1,0
ACC1098,personal,2774,1,1
ACC1099,personal,2705,1,0
ACC1100,personal,938,1,0
ACC1101,personal,2010,1,0
ACC1102,personal,835,1,0
ACC1103,personal,2586,1,0
ACC1104,personal,231,1,0
ACC1105,personal,3206,0,0
ACC1106,business,3305,1,0
ACC1107,personal,2474,1,0
ACC1108,personal,215,1,0
ACC1109,personal,2304,1,0
ACC1110,business,3072,1,0
ACC1111,personal,1051,1,0
ACC1112,personal,1877,1,0
ACC1113,business,769,1,0
ACC1114,business,2017,1,0
ACC1115,business,2766,1,0
ACC1116,personal,1846,1,0
ACC1117,business,161,1,0
ACC1118,personal,2715,1,0
ACC1119,business,3411,1,0
ACC1120,personal,3412,1,0
ACC1121,personal,691,1,0
ACC1122,personal,616,1,0
ACC1123,personal,420,1,0
ACC1124,business,877,1,0
ACC1125,personal,2750,1,0
ACC1126,personal,311,1,0
ACC1127,business,2896,1,0
ACC1128,personal,712,1,0
ACC1129,personal,1625,1,0
ACC1130,personal,1352,0,0
ACC1131,personal,797,1,0
ACC1132,personal,975,1,0
ACC1133,personal,18,1,0
ACC1134,personal,2729,1,0
ACC1135,personal,3149,1,0
ACC1136,personal,3287,0,0
ACC1137,personal,2283,1,0
ACC1138,personal,502,1,0
ACC1139,personal,2435,1,0
ACC1140,personal,440,1,0
ACC1141,personal,2847,1,0
ACC1142,personal,1186,1,0
ACC1143,business,1349,1,0
ACC1144,personal,70,1,0
ACC1145,personal,2130,0,0
ACC1146,personal,509,1,1
ACC1147,personal,2939,0,0
ACC1148,personal,3150,1,0
ACC1149,personal,2954,1,0
ACC1150,personal,3335,1,1
ACC1151,personal,2290,1,0
ACC1152,personal,176,1,0
ACC1153,personal,1308,0,0
ACC1154,personal,2616,1,0
ACC1155,business,2319,1,0
ACC1156,personal,1109,1,1
ACC1157,business,1191,1,0
ACC1158,personal,3478,1,0
ACC1159,personal,2421,1,0
ACC1160,business,1516,1,0
ACC1161,personal,1635,1,0
ACC1162,personal,1997,1,0
ACC1163,personal,1411,1,0
ACC1164,personal,1747,1,0
ACC1165,personal,1969,1,0
ACC1166,personal,2540,1,0
ACC1167,personal,1223,1,0
ACC1168,personal,1037,1,0
ACC1169,personal,3198,1,0
ACC1170,business,3125,1,0
ACC1171,personal,585,1,1
ACC1172,business,1352,0,0
ACC1173,business,3306,1,0
ACC1174,business,1434,0,0
ACC1175,personal,1306,1,0
ACC1176,personal,3176,0,0
ACC1177,personal,2452,1,0
ACC1178,personal,2882,1,0
ACC1179,personal,3342,1,0
ACC1180,personal,3035,1,0
ACC1181,personal,3372,1,1
ACC1182,business,713,1,0
ACC1183,personal,1568,1,0
ACC1184,personal,792,1,0
ACC1185,personal,2755,1,0
ACC1186,personal,3331,1,0
ACC1187,personal,1952,1,0
ACC1188,business,206,1,0
ACC1189,personal,722,1,0
ACC1190,business,21,1,0
ACC1191,personal,2226,1,0
ACC1192,personal,3305,1,0
ACC1193,personal,403,1,0
ACC1194,personal,1627,1,0
ACC1195,business,997,1,0
ACC1196,personal,1101,0,0
ACC1197,business,1395,1,0
ACC1198,personal,1290,0,0
ACC1199,personal,2242,1,0
ACC1200,business,920,1,0
ACC1201,personal,3066,1,0
ACC1202,business,3379,1,0
ACC1203,personal,1195,1,0
ACC1204,personal,2760,1,0
ACC1205,personal,452,1,0
ACC1206,personal,2429,1,0
ACC1207,personal,1152,1,0
ACC1208,personal,3543,1,0
ACC1209,personal,96,1,0
ACC1210,business,445,0,0
ACC1211,personal,766,1,0
ACC1212,personal,2615,1,0
ACC1213,personal,887,1,0
ACC1214,personal,3296,1,1
ACC1215,personal,2220,1,0
ACC1216,personal,3273,1,1
ACC1217,personal,1664,1,0
ACC1218,personal,56,1,0
ACC1219,personal,1824,1,0
ACC1220,personal,2856,1,0
ACC1221,personal,987,1,0
ACC1222,personal,2360,1,0
ACC1223,personal,706,1,0
ACC1224,business,3281,1,0
ACC1225,personal,3031,1,0
ACC1226,personal,3524,1,0
ACC1227,business,1696,1,0
ACC1228,personal,1536,1,0
ACC1229,business,68,1,0
ACC1230,personal,1117,1,0
ACC1231,personal,1528,1,0
ACC1232,business,2790,1,0
ACC1233,personal,2129,1,1
ACC1234,business,1573,1,0
ACC1235,personal,68,1,0
ACC1236,personal,124,1,0
ACC1237,business,3359,1,0
ACC1238,personal,1648,1,0
ACC1239,business,237,0,0
ACC1240,personal,1075,1,0
ACC1241,business,3394,1,0
ACC1242,personal,2471,1,0
ACC1243,personal,2054,0,0
ACC1244,personal,726,1,0
ACC1245,personal,1530,1,0
ACC1246,business,139,1,0
ACC1247,personal,1978,0,0
ACC1248,personal,1572,1,0
ACC1249,personal,1930,1,0
ACC1250,personal,2387,1,0
ACC1251,personal,3014,1,0
ACC1252,personal,3394,1,0
ACC1253,personal,1965,1,0
ACC1254,personal,2559,1,0
ACC1255,personal,1273,1,1
ACC1256,personal,1675,1,0
ACC1257,personal,3003,0,0
ACC1258,personal,1378,1,0
ACC1259,personal,71,1,0
ACC1260,personal,2942,1,0
ACC1261,personal,794,1,0
ACC1262,personal,809,1,1
ACC1263,personal,1968,1,0
ACC1264,personal,1283,1,0
ACC1265,personal,2474,1,0
ACC1266,personal,2001,1,0
ACC1267,personal,459,1,0
ACC1268,personal,3235,1,0
ACC1269,personal,149,1,0
ACC1270,personal,3151,1,0
ACC1271,personal,2160,1,0
ACC1272,personal,1522,1,0
ACC1273,personal,2368,1,0
ACC1274,personal,2978,1,0
ACC1275,personal,3129,1,0
ACC1276,business,2589,1,0
ACC1277,personal,1913,1,0
ACC1278,personal,3394,1,0
ACC1279,business,2927,1,0
ACC1280,personal,316,1,0
ACC1281,personal,3208,1,0
ACC1282,personal,3288,1,0
ACC1283,business,2871,1,0
ACC1284,personal,731,1,0
ACC1285,personal,2913,1,0
ACC1286,personal,3516,1,0
ACC1287,personal,656,1,0
ACC1288,personal,3586,1,0
ACC1289,business,788,1,0
ACC1290,personal,2827,1,0
ACC1291,personal,3548,1,0
ACC1292,business,992,1,0
ACC1293,personal,3507,1,0
ACC1294,personal,2796,1,0
ACC1295,personal,1119,0,0
ACC1296,personal,2135,1,0
ACC1297,personal,779,1,0
ACC1298,business,842,1,0
ACC1299,business,3037,1,0
ACC1300,personal,3022,1,0
ACC1301,business,91,1,0
ACC1302,personal,1421,1,0
ACC1303,personal,1747,1,0
ACC1304,business,1885,1,0
ACC1305,business,30,1,0
ACC1306,personal,3165,1,0
ACC1307,personal,1346,1,0
ACC1308,personal,1510,1,0
ACC1309,business,1450,1,0
ACC1310,personal,694,0,0
ACC1311,personal,2696,1,1
ACC1312,personal,3431,1,0
ACC1313,personal,2339,1,0
ACC1314,business,589,1,0
ACC1315,personal,3626,1,0
ACC1316,personal,29,1,0
ACC1317,personal,2367,1,0
ACC1318,personal,853,1,0
ACC1319,personal,3115,1,0
ACC1320,personal,3415,1,0
ACC1321,business,2022,1,0
ACC1322,personal,1442,1,0
ACC1323,business,1860,0,0
ACC1324,business,960,1,0
ACC1325,personal,962,1,0
ACC1326,personal,555,1,0
ACC1327,personal,2745,1,0
ACC1328,business,3400,0,0
ACC1329,business,2283,1,0
ACC1330,personal,2004,1,0
ACC1331,personal,2224,1,0
ACC1332,personal,2950,1,0
ACC1333,business,2637,1,0
ACC1334,business,3306,1,0
ACC1335,personal,3472,1,0
ACC1336,personal,1792,1,0
ACC1337,personal,125,1,0
ACC1338,personal,2788,1,0
ACC1339,personal,2855,1,0
ACC1340,personal,445,1,1
ACC1341,personal,884,1,0
ACC1342,personal,76,1,0
ACC1343,personal,138,1,0
ACC1344,business,2924,1,0
ACC1345,personal,2146,1,0
ACC1346,personal,764,1,0
ACC1347,business,2590,1,0
ACC1348,business,1100,1,0
ACC1349,personal,2068,1,0
ACC1350,personal,1631,1,0
ACC1351,personal,2163,1,0
ACC1352,personal,1244,0,0
ACC1353,personal,3439,0,0
ACC1354,personal,744,1,0
ACC1355,personal,745,1,0
ACC1356,personal,2284,1,0
ACC1357,personal,2188,1,0
ACC1358,personal,2693,1,0
ACC1359,personal,2646,1,0
ACC1360,personal,1364,1,0
ACC1361,personal,1920,1,0
ACC1362,business,86,1,0
ACC1363,personal,1141,1,0
ACC1364,personal,1418,1,0
ACC1365,business,17,1,0
ACC1366,personal,1309,1,0
ACC1367,personal,3423,1,0
ACC1368,personal,1303,1,0
ACC1369,personal,989,1,0
ACC1370,personal,1680,1,0
ACC1371,personal,2532,1,0
ACC1372,personal,352,1,0
ACC1373,personal,1421,1,0
ACC1374,personal,3362,1,0
ACC1375,personal,3102,1,0
ACC1376,personal,1854,1,0
ACC1377,personal,1726,1,0
ACC1378,personal,1003,1,0
ACC1379,personal,2654,0,0
ACC1380,personal,3303,1,0
ACC1381,personal,2281,1,0
ACC1382,personal,810,1,0
ACC1383,personal,3270,1,0
ACC1384,personal,403,1,0
ACC1385,personal,2131,1,0
ACC1386,personal,1904,1,0
ACC1387,business,2937,1,0
ACC1388,business,884,1,0
ACC1389,personal,2614,1,0
ACC1390,personal,3035,0,0
ACC1391,personal,515,1,0
ACC1392,business,768,1,0
ACC1393,personal,1767,1,0
ACC1394,personal,2609,0,0
ACC1395,personal,3643,1,0
ACC1396,personal,335,1,0
ACC1397,personal,1197,1,0
ACC1398,business,2397,1,0
ACC1399,personal,2492,1,0
ACC1400,personal,110,1,0
ACC1401,personal,3037,0,0
ACC1402,business,3509,1,0
ACC1403,personal,1053,1,0
ACC1404,personal,1038,1,0
ACC1405,business,395,1,0
ACC1406,personal,2428,1,0
ACC1407,personal,2029,1,0
ACC1408,personal,1763,1,0
ACC1409,personal,1573,1,0
ACC1410,personal,1114,0,0
ACC1411,business,3352,1,0
ACC1412,personal,2480,1,0
ACC1413,personal,1530,1,0
ACC1414,personal,1500,1,0
ACC1415,business,1332,1,0
ACC1416,personal,2489,1,0
ACC1417,business,1607,1,0
ACC1418,personal,3493,1,0
ACC1419,personal,3444,1,0
ACC1420,personal,1174,1,0
ACC1421,personal,1720,1,0
ACC1422,personal,1830,0,0
ACC1423,personal,93,1,0
ACC1424,personal,1425,1,0
ACC1425,personal,3138,1,0
ACC1426,personal,2710,1,0
ACC1427,personal,1593,1,0
ACC1428,personal,19,1,0
ACC1429,personal,740,1,1
ACC1430,personal,2361,1,0
ACC1431,personal,415,1,0
ACC1432,personal,2097,1,0
ACC1433,business,3464,1,0
ACC1434,business,1440,0,0
ACC1435,personal,1851,1,0
ACC1436,personal,3071,1,0
ACC1437,personal,3428,1,0
ACC1438,business,1969,1,0
ACC1439,personal,3563,1,0
ACC1440,personal,2094,1,0
ACC1441,personal,2313,1,0
ACC1442,personal,3071,1,0
ACC1443,personal,2924,0,0
ACC1444,personal,1074,1,0
ACC1445,business,3381,1,0
ACC1446,personal,1206,0,0
ACC1447,personal,3005,1,0
ACC1448,personal,875,1,0
ACC1449,personal,2272,1,1
ACC1450,personal,928,1,0
ACC1451,personal,5,1,0
ACC1452,business,2034,1,0
ACC1453,personal,1672,1,0
ACC1454,personal,2515,1,0
ACC1455,personal,2007,1,0
ACC1456,personal,3271,1,0
ACC1457,personal,328,1,0
ACC1458,business,2158,1,0
ACC1459,personal,1677,1,0
ACC1460,personal,100,1,1
ACC1461,personal,1035,1,1
ACC1462,personal,1964,1,0
ACC1463,personal,3433,1,0
ACC1464,personal,3132,1,0
ACC1465,business,1508,1,0
ACC1466,personal,2406,1,0
ACC1467,personal,717,1,0
ACC1468,personal,2661,1,0
ACC1469,personal,924,1,0
ACC1470,personal,3104,1,0
ACC1471,personal,842,1,0
ACC1472,personal,1220,1,0
ACC1473,personal,267,1,0
ACC1474,personal,3194,1,0
ACC1475,personal,312,1,0
ACC1476,business,3083,1,0
ACC1477,personal,3108,1,1
ACC1478,personal,530,1,0
ACC1479,personal,313,1,0
ACC1480,personal,3463,1,1
ACC1481,personal,1030,1,0
ACC1482,personal,3252,1,0
ACC1483,personal,2767,0,0
ACC1484,business,1623,1,0
ACC1485,personal,689,1,0
ACC1486,personal,3209,0,0
ACC1487,personal,652,1,0
ACC1488,business,3120,1,0
ACC1489,personal,2607,1,0
ACC1490,personal,1833,1,0
ACC1491,business,3588,1,0
ACC1492,personal,118,1,1
ACC1493,business,38,1,0
ACC1494,personal,465,1,0
ACC1495,business,1884,1,0
ACC1496,business,657,1,0
ACC1497,personal,2191,1,0
ACC1498,personal,1765,1,0
ACC1499,personal,3243,1,0
ACC1500,personal,162,1,0
ACC1501,business,2239,0,0
ACC1502,business,1091,1,0
ACC1503,personal,1046,1,0
ACC1504,business,1152,1,1
ACC1505,personal,477,1,0
ACC1506,personal,3114,1,0
ACC1507,personal,3384,1,0
ACC1508,personal,3018,1,0
ACC1509,business,2402,0,0
ACC1510,personal,1383,1,0
ACC1511,business,3364,1,0
ACC1512,personal,491,1,0
ACC1513,personal,1110,1,0
ACC1514,personal,2705,1,0
ACC1515,personal,3258,1,1
ACC1516,personal,388,1,0
ACC1517,personal,1045,1,0
ACC1518,personal,687,1,0
ACC1519,personal,1578,1,0
ACC1520,personal,26,1,0
ACC1521,personal,1147,1,0
ACC1522,personal,725,1,0
ACC1523,business,579,1,0
ACC1524,personal,2796,1,0
ACC1525,business,94,1,0
ACC1526,business,3504,1,0
ACC1527,personal,2251,1,0
ACC1528,personal,1073,0,0
ACC1529,personal,3184,1,0
ACC1530,personal,3390,1,0
ACC1531,personal,2739,0,0
ACC1532,personal,1958,1,0
ACC1533,personal,3336,1,0
ACC1534,personal,3062,1,0
ACC1535,personal,1233,1,0
ACC1536,business,825,1,0
ACC1537,personal,1985,1,0
ACC1538,personal,1894,1,1
ACC1539,personal,2320,1,0
ACC1540,personal,1115,1,0
ACC1541,personal,2024,1,0
ACC1542,business,166,1,0
ACC1543,personal,530,1,0
ACC1544,personal,1704,1,0
ACC1545,personal,3362,1,0
ACC1546,personal,869,1,0
ACC1547,personal,1272,1,1
ACC1548,personal,3150,1,0
ACC1549,business,2415,1,1
ACC1550,personal,199,1,0
ACC1551,personal,1171,1,0
ACC1552,business,2662,1,0
ACC1553,personal,1866,1,0
ACC1554,personal,3638,1,0
ACC1555,personal,1084,1,0
ACC1556,personal,2608,1,0
ACC1557,personal,1413,1,0
ACC1558,personal,3536,1,0
ACC1559,business,755,1,0
ACC1560,personal,1639,1,0
ACC1561,personal,3547,1,0
ACC1562,business,982,1,0
ACC1563,personal,574,1,0
ACC1564,personal,2100,1,0
ACC1565,personal,1963,0,0
ACC1566,personal,536,0,0
ACC1567,personal,572,1,0
ACC1568,personal,746,1,0
ACC1569,personal,2070,1,0
ACC1570,personal,3195,1,0
ACC1571,personal,2966,1,0
ACC1572,personal,135,1,0
ACC1573,personal,1360,1,0
ACC1574,business,996,1,0
ACC1575,personal,285,1,0
ACC1576,personal,3561,1,0
ACC1577,personal,3061,1,0
ACC1578,personal,1999,1,0
ACC1579,personal,741,1,0
ACC1580,personal,2021,1,0
ACC1581,business,1934,1,0
ACC1582,personal,2956,1,0
ACC1583,personal,3322,1,1
ACC1584,personal,2158,1,0
ACC1585,business,802,1,0
ACC1586,personal,589,1,0
ACC1587,personal,1596,1,0
ACC1588,personal,2182,0,0
ACC1589,business,716,1,1
ACC1590,personal,1955,1,0
ACC1591,personal,1134,1,0
ACC1592,business,132,1,0
ACC1593,business,2416,1,1
ACC1594,personal,3112,1,0
ACC1595,personal,3086,1,0
ACC1596,personal,306,1,0
ACC1597,business,328,1,0
ACC1598,personal,3437,0,0
ACC1599,business,3046,1,0
ACC1600,business,441,1,0
ACC1601,personal,2315,0,0
ACC1602,business,2179,1,0
ACC1603,personal,362,0,0
ACC1604,business,1956,1,0
ACC1605,personal,826,1,0
ACC1606,business,85,1,0
ACC1607,business,3342,1,0
ACC1608,business,2412,1,0
ACC1609,business,899,1,0
ACC1610,personal,1887,1,0
ACC1611,personal,890,0,0
ACC1612,personal,3329,1,0
ACC1613,personal,2634,1,0
ACC1614,personal,768,1,0
ACC1615,personal,2665,1,0
ACC1616,personal,405,1,0
ACC1617,personal,2464,0,0
ACC1618,personal,2309,1,0
ACC1619,personal,3463,1,0
ACC1620,personal,3461,1,0
ACC1621,personal,3011,1,0
ACC1622,personal,2425,1,0
ACC1623,personal,1173,1,0
ACC1624,personal,2921,1,0
ACC1625,personal,605,1,0
ACC1626,personal,659,1,0
ACC1627,personal,1814,1,0
ACC1628,personal,1063,1,0
ACC1629,business,2735,1,0
ACC1630,personal,716,1,0
ACC1631,personal,2848,1,0
ACC1632,personal,2546,1,0
ACC1633,business,1153,1,0
ACC1634,personal,3268,1,0
ACC1635,business,2728,1,0
ACC1636,personal,2307,1,0
ACC1637,personal,2976,1,0
ACC1638,personal,2237,1,0
ACC1639,business,120,0,0
ACC1640,personal,2867,1,0
ACC1641,business,873,1,0
ACC1642,personal,2387,1,0
ACC1643,personal,1073,1,0
ACC1644,personal,2933,0,0
ACC1645,personal,1204,1,0
ACC1646,personal,1056,0,0
ACC1647,personal,1140,1,0
ACC1648,personal,1621,1,0
ACC1649,business,3367,1,0
ACC1650,personal,1920,1,0
ACC1651,personal,19,1,0
ACC1652,personal,62,1,0
ACC1653,personal,1945,1,0
ACC1654,business,2184,0,0
ACC1655,business,2386,1,0
ACC1656,personal,1873,1,1
ACC1657,personal,2166,1,0
ACC1658,business,2416,1,0
ACC1659,personal,3416,1,0
ACC1660,personal,2686,0,0
ACC1661,personal,2367,1,0
ACC1662,personal,216,1,0
ACC1663,business,1485,0,0
ACC1664,personal,3581,1,0
ACC1665,personal,189,1,0
ACC1666,personal,431,1,0
ACC1667,personal,1058,1,0
ACC1668,business,1378,0,0
ACC1669,personal,3587,1,0
ACC1670,personal,2625,1,0
ACC1671,personal,3537,1,0
ACC1672,personal,328,1,0
ACC1673,personal,615,1,0
ACC1674,personal,2334,0,0
ACC1675,business,394,1,0
ACC1676,personal,2409,1,0
ACC1677,business,2458,0,0
ACC1678,personal,2385,1,0
ACC1679,personal,1755,1,0
ACC1680,personal,1054,1,0
ACC1681,personal,36,1,0
ACC1682,business,122,1,0
ACC1683,personal,2395,1,0
ACC1684,business,1320,1,0
ACC1685,business,602,1,0
ACC1686,personal,1010,1,0
ACC1687,personal,1977,1,0
ACC1688,personal,3405,1,1
ACC1689,business,69,1,0
ACC1690,personal,3248,1,0
ACC1691,personal,3291,1,0
ACC1692,business,2383,1,0
ACC1693,personal,3023,1,0
ACC1694,personal,3272,1,0
ACC1695,personal,1861,0,0
ACC1696,personal,717,1,0
ACC1697,personal,1841,1,0
ACC1698,personal,1982,1,0
ACC1699,personal,1955,1,0
ACC1700,business,106,1,0
ACC1701,personal,2363,1,0
ACC1702,personal,2074,1,0
ACC1703,personal,3328,1,0
ACC1704,personal,1936,1,0
ACC1705,business,1257,1,0
ACC1706,personal,2868,1,0
ACC1707,personal,485,1,0
ACC1708,business,3451,1,0
ACC1709,business,1,1,0
ACC1710,personal,123,1,0
ACC1711,personal,243,1,0
ACC1712,personal,208,0,0
ACC1713,personal,3030,1,0
ACC1714,personal,3366,1,0
ACC1715,personal,1153,1,0
ACC1716,personal,490,1,0
ACC1717,personal,263,1,0
ACC1718,business,3362,1,0
ACC1719,personal,3339,1,0
ACC1720,personal,35,1,0
ACC1721,business,2785,1,0
ACC1722,business,113,1,0
ACC1723,personal,1991,0,0
ACC1724,personal,3048,1,0
ACC1725,personal,1082,0,0
